0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75E-04,5.49E-04,7.32E-04,0.019410068,0.050966689,0.082431752,0.085422612,0.078769475,0.071536478,0.067202783,0.048372576,0.023804801,3.05E-05,3.05E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83E-04,3.97E-04,6.10E-04,0.09170952,0.182732364,0.257839562,0.40320144,0.549066882,0.675384921,0.757847191,0.837608533,0.910609922,0.928982345,0.940121771,0.947934628,0.941891871,0.929531686,0.905574291,0.816291029,0.722231547,0.629118154,0.448125372,0.24450277,0.050997208,0.10214701,0.159888911,0.214350022,0.26058627,0.311461401,0.361085255,0.466680909,0.568843178,0.668609708,0.737887782,0.80463278,0.871209925,0.909114492,0.943997681,0.988707979,0.989654067,0.98571712,0.979949033,0.946591793,0.911678086,0.860680878,0.717165398,0.573756733,0.430515923,0.287198816,0.140143134,0.003112935,0.002136328,0.001037645,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9.16E-05,3.36E-04,3.05E-04,0.01251278,0.014130286,0.014404956,0.033906581,0.033540354,0.026520989,0.026734622,0.026276838,0.002227885,0.002349961,0.002227885,0.009369325,0.00952192,9.16E-05,0,0,3.05E-05,3.05E-05,3.05E-05,0.040285047,0.079379854,0.114446157,0.110448171,0.104802161,0.119817497,0.232966597,0.346771855,0.361482001,0.31835869,0.276608731,0.280728793,0.287442968,0.23882624,0.127355683,0.017914638,0,0,0,0,0,0.002533075,0.018372423,0.03454748,0.030946241,0.014923779,0,0,0,0.015076374,0.075870172,0.137152274,0.273556834,0.397921658,0.495033037,0.318663879,0.133612073,7.02E-04,7.32E-04,7.02E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004821998,0.005096669,0.004821998,0.044130438,0.104741123,0.179527871,0.335785024,0.467962706,0.546869516,0.624876017,0.701875391,0.731783987,0.787298003,0.841698076,0.82608762,0.809729449,0.838524102,0.883112325,0.927486915,0.958555232,0.979918514,0.989745624,0.851952451,0.745944791,0.714021943,0.623075397,0.528680207,0.594845345,0.761906215,0.91662216,0.945340515,0.977934781,0.997070178,0.998382494,0.99969481,1,1,1,1,1,0.999938962,0.999725329,0.999511696,0.999542215,0.999755848,1,1,1,1,1,1,0.982024324,0.948422932,0.915981261,0.911891719,0.908076847,0.88625578,0.901210077,0.918361741,0.710054476,0.428074405,0.184471945,0.112584499,0.038026643,0,0,0,0,0
0,0,0,0,0,0.013550425,0.080081791,0.253353272,0.44638579,0.614194375,0.664489646,0.702363695,0.678558894,0.624113042,0.574000885,0.748752537,0.629362306,0.350098424,0.224787512,0.082920056,0.003296049,0,0,0,0,0,0,0,0,0,0,0,0.007416111,0.018250347,0.013001083,0.002197366,0,0,0.001617506,0.010956312,0.016144538,0.010956312,0.001617506,0,0,0,0,0,0,0,0.017945157,0.036073429,0.021546396,7.02E-04,0,0,0,0,0.001831139,0.012451742,0.018341904,0.121099293,0.311644515,0.497810264,0.71054278,0.773259274,0.572841164,0.506096165,0.311278287,0.116765599,0.079318816,0.045229121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020173043,0.020234081,9.16E-05,0.002807746,0.059634077,0.097599683,0.125555064,0.188988754,0.221399905,0.153693559,0.22097264,0.31625288,0.595913509,0.830940137,0.883203882,0.986785284,0.876398151,0.768772985,0.758976394,0.821967558,0.906581417,0.925167473,0.923611005,0.897578319,0.80969893,0.646269818,0.490211039,0.27963011,0.060885355,0.139197046,0.120366838,0.352417866,0.793249203,0.987212549,0.995513711,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.936764683,0.827766164,0.61822288,0.316069766,0.088230357,0.039369478,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.035829277,0.144019044,0.356446371,0.552881754,0.659209864,0.679199792,0.441594311,0.345947843,0.364900127,0.189599133,0.045503792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.16E-05,6.71E-04,5.49E-04,0,0.001464911,0.007110921,0.005737567,0.002349961,0.002838265,0.001068164,1.22E-04,0.041200616,0.102238567,0.227625776,0.461187493,0.475439855,0.286435841,0.139868463,0.052889384,0.014191323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02649047,0.079959715,0.07861688,0.114812385,0.209711138,0.417423283,0.509758442,0.247737781,0.060336014,0.110387133,0.148108587,0.268643279,0.388521813,0.376894084,0.339813529,0.401950163,0.545923428,0.38803351,0.189843285,0.281857995,0.376192147,0.37283506,0.508903911,0.739169579,0.863274991,0.911739124,0.93716143,0.916408527,0.743320159,0.391939939,0.166511529,0.365144278,0.474310653,0.685913967,0.859032854,0.93835167,0.944211313,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.994567622,0.794378405,0.579036516,0.373292845,0.120733066,0.040254528,0.004913555,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.001556468,0.017823082,0.072726718,0.182488212,0.076602628,3.05E-05,0,0,3.36E-04,8.85E-04,4.27E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83E-04,0.025422306,0.143072956,0.227015397,0.340912212,0.402530023,0.664642241,0.518425831,0.255855828,0.001831139,0.001068164,0,0,0,0,0,0.001342835,0.007690782,0.004211619,0,0,0.003662277,0.004486289,0.038392871,0.089878382,0.253170159,0.250057223,0.203149558,0.35736194,0.623227992,0.731021012,0.94311263,0.888483665,0.724703584,0.693085926,0.671478492,0.571284696,0.40411701,0.054751041,0.00445577,0,0,0,0,0,0,0,0,0,0,0,0,7.02E-04,0.092075748,0.099491859,0.120733066,0.110600766,0.102391162,0.021271726,0.00387591,9.16E-04,0.010468008,0.006988845,0.001709063,0.003784353,0.001037645,0.001098683,0.001342835,0.001098683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196404865,0.380220652,0.582302046,0.700532556,0.425480292,0.455572002,0.426060153,0.224909588,0.234492546,0.286222209,0.241084644,0.144019044,0.144934613,0.310942579,0.345490058,0.450353257,0.421055041,0.36599881,0.491157127,0.358765813,0.416965498,0.483832573,0.417057055,0.286863107,0.524621183,0.55123373,0.549097401,0.535394381,0.625242244,0.492133734,0.294279218,0.001464911,3.05E-05,6.10E-05,0.136450338,0.268368608,0.48361894,0.755680344,0.705262997,0.714693361,0.6742252,0.784825966,0.875360505,0.977995819,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.949796286,0.907008683,0.646971755,0.457067432,0.186638793,0.011200464,9.16E-04,0,0,0,0,0,0,0,0,0
